5.87954e-15,-1.64397e-11,5.16133e-08,-0.000185399,0.714308,-2840.82,1.14408e+07,-4.62465e+10,1.86924e+14,-7.54398e+17
-2.44929e-15,9.81433e-12,-4.64599e-08,0.000200447,-0.8318,3390.33,-1.36854e+07,5.49235e+10,-2.19616e+14,8.7607e+17
-9.80955e-16,-1.03086e-11,5.55601e-08,-0.000244046,1.00648,-4040.02,1.60158e+07,-6.31387e+10,2.48383e+14,-9.76754e+17
-9.79965e-15,2.50279e-11,-8.60335e-08,0.000316173,-1.1882,4517.44,-1.73116e+07,6.67495e+10,-2.58668e+14,1.00665e+18
6.3694e-15,-2.55222e-11,8.79998e-08,-0.000309755,1.12672,-4206.63,1.59946e+07,-6.15807e+10,2.39176e+14,-9.3485e+17
-2.93915e-15,1.17772e-11,-4.71913e-08,0.000189096,-0.757707,3036.13,-1.2173e+07,4.88492e+10,-1.96201e+14,7.88604e+17
-4.91097e-16,1.96783e-12,6.3827e-09,-6.8436e-05,0.388694,-1872.82,8.42329e+06,-3.65784e+10,1.55647e+14,-6.53767e+17
3.92135e-15,-1.47356e-12,-8.34899e-09,6.20186e-05,-0.334373,1626.56,-7.4942e+06,3.33668e+10,-1.45121e+14,6.20635e+17
6.85926e-15,-1.32458e-11,3.88224e-08,-0.000141294,0.566207,-2354.92,9.89596e+06,-4.15527e+10,1.73651e+14,-7.21581e+17
-3.42901e-15,1.37401e-11,-5.50565e-08,0.000220612,-0.883991,3542.16,-1.41934e+07,5.68732e+10,-2.27891e+14,9.1316e+17
-1.23796e-18,-1.42343e-11,7.12906e-08,-0.000299929,1.20178,-4729.4,1.84909e+07,-7.21936e+10,2.82131e+14,-1.10475e+18
-1.07794e-14,2.89537e-11,-1.01764e-07,0.000379204,-1.43361,5457.75,-2.08927e+07,8.03795e+10,-3.10668e+14,1.20582e+18
7.34912e-15,-2.94479e-11,1.0373e-07,-0.000372787,1.37929,-5211.49,1.99636e+07,-7.71751e+10,3.0025e+14,-1.17366e+18
-3.91887e-15,1.57029e-11,-6.29217e-08,0.000252127,-1.01028,4048.18,-1.62211e+07,6.49979e+10,-2.60447e+14,1.04363e+18
4.88621e-16,-1.95791e-12,2.21131e-08,-0.000131468,0.641263,-2884.86,1.24786e+07,-5.28207e+10,2.20658e+14,-9.13824e+17
2.94163e-15,2.45217e-12,-2.40794e-08,0.00012505,-0.586942,2638.61,-1.15495e+07,4.96307e+10,-2.10457e+14,8.83619e+17
7.83898e-15,-1.71715e-11,5.45528e-08,-0.000204326,0.818776,-3366.96,1.39656e+07,-5.80038e+10,2.40493e+14,-9.94282e+17
-4.40873e-15,1.76658e-11,-7.07869e-08,0.000283643,-1.13656,4568.56,-1.84212e+07,7.44328e+10,-3.01093e+14,1.21853e+18
9.78479e-16,-1.81601e-11,8.7021e-08,-0.000362961,1.46867,-5884.91,2.34945e+07,-9.36965e+10,3.73713e+14,-1.49159e+18
-1.17591e-14,3.28794e-11,-1.17494e-07,0.000456533,-1.80072,7115.14,-2.81226e+07,1.11234e+11,-4.40469e+14,1.74653e+18
8.32884e-15,-3.33737e-11,1.33728e-07,-0.000521554,2.03261,-7958.32,3.13003e+07,-1.23536e+11,4.88828e+14,-1.93792e+18
-4.89859e-15,3.38679e-11,-1.35695e-07,0.000529433,-2.07851,8213.94,-3.25974e+07,1.29669e+11,-5.16413e+14,2.05769e+18
1.56792e-14,-3.4348e-11,1.23393e-07,-0.000494466,2.00998,-8154.35,3.29473e+07,-1.32638e+11,5.32443e+14,-2.13277e+18
1.96191e-15,2.06172e-11,-1.1112e-07,0.000488091,-2.04161,8366.97,-3.39139e+07,1.36568e+11,-5.47744e+14,2.19138e+18
8.81869e-15,-3.53365e-11,1.41594e-07,-0.000567366,2.25911,-8966.22,3.55542e+07,-1.41012e+11,5.59618e+14,-2.22248e+18
-1.95993e-14,5.00559e-11,-1.72067e-07,0.000632345,-2.39073,9192.7,-3.57441e+07,1.40048e+11,-5.51623e+14,2.18071e+18
1.9582e-15,-3.63251e-11,1.45526e-07,-0.000554532,2.13615,-8330.24,3.2762e+07,-1.29552e+11,5.14044e+14,-2.04403e+18
-1.27388e-14,2.25659e-11,-9.04499e-08,0.000391026,-1.65271,6851.71,-2.80578e+07,1.13995e+11,-4.60752e+14,1.85582e+18
-4.9023e-15,-8.83504e-12,6.39091e-08,-0.000313212,1.39812,-5974.9,2.49176e+07,-1.02404e+11,4.1703e+14,-1.68844e+18
-5.8783e-15,2.35544e-11,-9.43825e-08,0.000378191,-1.51541,6072.27,-2.43316e+07,9.74968e+10,-3.9067e+14,1.56543e+18
1.66589e-14,-3.82737e-11,1.24856e-07,-0.00044317,1.63271,-6169.64,2.37456e+07,-9.25895e+10,3.64324e+14,-1.44266e+18
9.82193e-16,2.45429e-11,-9.83151e-08,0.000365356,-1.37812,5292.82,-2.06055e+07,8.10133e+10,-3.2082e+14,1.27722e+18
9.79841e-15,-1.07837e-11,4.32388e-08,-0.000201851,0.89468,-3814.3,1.59156e+07,-6.56435e+10,2.69028e+14,-1.09861e+18
7.84269e-15,-2.94711e-12,-1.6698e-08,0.000124037,-0.640095,2966.19,-1.30917e+07,5.62556e+10,-2.37808e+14,9.94585e+17
2.93791e-15,-1.17722e-11,4.71714e-08,-0.000189016,0.786038,-3321.78,1.40574e+07,-5.92347e+10,2.48192e+14,-1.0343e+18
-1.37185e-14,2.64916e-11,-7.76448e-08,0.000282587,-1.10376,4422.9,-1.79239e+07,7.30306e+10,-2.98286e+14,1.21926e+18
-3.92258e-15,-1.27608e-11,7.96396e-08,-0.000347652,1.42161,-5724.97,2.29974e+07,-9.24673e+10,3.72363e+14,-1.50142e+18
-6.85802e-15,2.74801e-11,-1.10113e-07,0.000441223,-1.76798,7084.31,-2.83869e+07,1.13746e+11,-4.55782e+14,1.82632e+18
1.76386e-14,-4.21995e-11,1.40586e-07,-0.000534794,2.11436,-8443.65,3.37764e+07,-1.35025e+11,5.39201e+14,-2.15122e+18
2.47592e-18,2.84687e-11,-1.42581e-07,0.000599859,-2.4322,9745.72,-3.88498e+07,1.54462e+11,-6.13278e+14,2.43338e+18
1.07781e-14,-4.3188e-11,1.73055e-07,-0.00069343,2.74993,-10846.8,4.27163e+07,-1.68258e+11,6.63372e+14,-2.61834e+18
-2.15587e-14,5.79074e-11,-2.03528e-07,0.000758409,-2.89587,11202.4,-4.36821e+07,1.71237e+11,-6.73756e+14,2.65805e+18
3.91763e-15,-4.41765e-11,1.76987e-07,-0.000680595,2.64128,-10354.3,4.08581e+07,-1.61849e+11,6.42536e+14,-2.55403e+18
-1.46982e-14,3.04173e-11,-1.21911e-07,0.00051709,-2.15784,8875.8,-3.61683e+07,1.46479e+11,-5.90744e+14,2.37542e+18
-2.94287e-15,-1.66865e-11,9.537e-08,-0.000439276,1.90326,-7998.99,3.30281e+07,-1.34903e+11,5.47239e+14,-2.20998e+18
-7.83774e-15,3.14059e-11,-1.25843e-07,0.000504255,-2.02055,8096.36,-3.24421e+07,1.29996e+11,-5.20894e+14,2.08722e+18
1.86183e-14,-4.61252e-11,1.56317e-07,-0.000569234,2.13784,-8193.73,3.18562e+07,-1.25088e+11,4.94548e+14,-1.96446e+18
-9.77242e-16,3.23944e-11,-1.29776e-07,0.00049142,-1.88326,7316.91,-2.8716e+07,1.13512e+11,-4.51043e+14,1.79903e+18
1.17578e-14,-1.86352e-11,7.46996e-08,-0.000327914,1.39982,-5838.39,2.40261e+07,-9.81425e+10,3.99251e+14,-1.62041e+18
5.88326e-15,4.90435e-12,-4.81588e-08,0.000250101,-1.14523,4990.28,-2.12022e+07,8.87546e+10,-3.68032e+14,1.51639e+18
4.89735e-15,-1.96237e-11,7.86322e-08,-0.00031508,1.29118,-5345.87,2.2168e+07,-9.17337e+10,3.78416e+14,-1.5561e+18
-1.5678e-14,3.4343e-11,-1.09106e-07,0.000408651,-1.6089,6446.99,-2.60345e+07,1.0553e+11,-4.28509e+14,1.74107e+18
-1.96315e-15,-2.06122e-11,1.111e-07,-0.000473715,1.92674,-7749.06,3.11079e+07,-1.24966e+11,5.02586e+14,-2.02323e+18
-8.81746e-15,3.53316e-11,-1.41574e-07,0.000567287,-2.27312,9108.4,-3.64974e+07,1.46245e+11,-5.86005e+14,2.34813e+18
1.95981e-14,-5.00509e-11,1.72047e-07,-0.000660858,2.6195,-10467.7,4.18869e+07,-1.67524e+11,6.69424e+14,-2.67305e+18
-1.95696e-15,3.63201e-11,-1.74042e-07,0.000725922,-2.93734,11769.8,-4.69603e+07,1.86961e+11,-7.4353e+14,2.95567e+18
1.27376e-14,-5.10395e-11,2.04515e-07,-0.000819494,3.25507,-12870.9,5.08269e+07,-2.00786e+11,7.94028e+14,-3.14405e+18
-2.35182e-14,6.57588e-11,-2.34989e-07,0.000884473,-3.40101,13226.5,-5.18214e+07,2.0411e+11,-8.0698e+14,3.19902e+18
5.87707e-15,-5.2028e-11,2.08448e-07,-0.000806659,3.14642,-12407.1,4.92849e+07,-1.96565e+11,7.85449e+14,-3.14066e+18
-1.66577e-14,3.82688e-11,-1.53372e-07,0.000643153,-2.69163,11158.1,-4.58306e+07,1.86836e+11,-7.57293e+14,3.05631e+18
-9.83431e-16,-2.4538e-11,1.26831e-07,-0.000593933,2.60883,-11026.8,4.55624e+07,-1.85731e+11,7.50931e+14,-3.02094e+18
-9.79717e-15,3.92573e-11,-1.8584e-07,0.000773196,-3.09812,12270.6,-4.845e+07,1.91319e+11,-7.565e+14,2.99671e+18
2.05778e-14,-8.24552e-11,2.73327e-07,-0.000952375,3.44415,-12797.5,4.85231e+07,-1.86811e+11,7.27552e+14,-2.8582e+18
-3.13584e-14,6.8696e-11,-2.18251e-07,0.000760276,-2.78892,10573.4,-4.099e+07,1.61344e+11,-6.41618e+14,2.56872e+18
-1.47044e-14,1.96354e-12,4.91463e-08,-0.000311186,1.53308,-6974.42,3.05599e+07,-1.30998e+11,5.53442e+14,-2.31418e+18
3.92382e-15,-1.57228e-11,5.93006e-09,0.00014768,-1.10694,5983.63,-2.86573e+07,1.29127e+11,-5.61612e+14,2.3889e+18
6.85678e-15,-2.74752e-11,1.10093e-07,-0.000498329,2.22583,-9664.39,4.10227e+07,-1.71368e+11,7.08024e+14,-2.90306e+18
-1.76374e-14,7.06731e-11,-2.83187e-07,0.00107755,-4.08871,15638,-6.03641e+07,2.34918e+11,-9.20313e+14,3.62423e+18
2.8418e-14,-1.13871e-10,3.99211e-07,-0.0014282,5.2076,-19318.8,7.27582e+07,-2.77505e+11,1.06926e+15,-4.15319e+18
-3.91986e-14,1.00112e-10,-3.44134e-07,0.00126469,-4.78146,18356.7,-7.11431e+07,2.77476e+11,-1.08712e+15,4.27354e+18
-6.86421e-15,-2.94522e-11,1.75029e-07,-0.0008156,3.55427,-14987.2,6.19486e+07,-2.52771e+11,1.02258e+15,-4.11327e+18
-3.91639e-15,1.5693e-11,-1.19953e-07,0.000652094,-3.07083,13508.7,-5.72875e+07,2.37775e+11,-9.73791e+14,3.95379e+18
1.4697e-14,-5.88909e-11,2.35976e-07,-0.000945558,3.78885,-15182,6.08341e+07,-2.43763e+11,9.767e+14,-3.91283e+18
-2.54776e-14,1.02089e-10,-3.51999e-07,0.00123902,-4.50688,16855.2,-6.43808e+07,2.49692e+11,-9.78801e+14,3.86505e+18
3.62582e-14,-8.83296e-11,2.96923e-07,-0.00107552,4.02344,-15376.7,5.96622e+07,-2.33948e+11,9.24008e+14,-3.66731e+18
9.8046e-15,1.76701e-11,-1.27818e-07,0.000626425,-2.79624,11949.8,-4.98352e+07,2.04808e+11,-8.3409e+14,3.3774e+18
9.76004e-16,-3.91085e-12,7.27419e-08,-0.000462919,2.3128,-10471.3,4.51165e+07,-1.89064e+11,7.79298e+14,-3.1796e+18
-1.17566e-14,4.71088e-11,-1.88765e-07,0.000756382,-3.03083,12144.5,-4.86632e+07,1.94994e+11,-7.8134e+14,3.13083e+18
2.25372e-14,-9.03067e-11,3.04788e-07,-0.00104985,3.74885,-13817.8,5.22099e+07,-2.00923e+11,7.83383e+14,-3.08207e+18
-3.33178e-14,7.65475e-11,-2.49712e-07,0.00088634,-3.26541,12339.3,-4.74913e+07,1.85179e+11,-7.28591e+14,2.88427e+18
-1.2745e-14,-5.88793e-12,8.06071e-08,-0.00043725,2.03822,-8912.39,3.76642e+07,-1.56039e+11,6.38672e+14,-2.59436e+18
1.96439e-15,-7.87131e-12,-2.55308e-08,0.000273744,-1.55478,7433.86,-3.29456e+07,1.40295e+11,-5.8388e+14,2.39662e+18
8.81622e-15,-3.53266e-11,1.41554e-07,-0.000567207,2.2728,-9107.12,3.64923e+07,-1.46225e+11,5.85981e+14,-2.34884e+18
-1.95968e-14,7.85246e-11,-2.57577e-07,0.000860671,-2.99083,10780.4,-4.0039e+07,1.52212e+11,-5.8889e+14,2.30788e+18
3.03774e-14,-6.47653e-11,2.02501e-07,-0.000697165,2.50739,-9301.86,3.53779e+07,-1.37217e+11,5.40098e+14,-2.1484e+18
1.56854e-14,-5.89423e-12,-3.3396e-08,0.000248074,-1.28019,5932.39,-2.61833e+07,1.12511e+11,-4.75559e+14,1.98813e+18
-4.90478e-15,1.96535e-11,-2.16804e-08,-8.45686e-05,0.85405,-4970.31,2.45682e+07,-1.12482e+11,4.93418e+14,-2.10851e+18
-5.87583e-15,2.35445e-11,-9.43428e-08,0.000435217,-1.97294,8651.07,-3.69623e+07,1.55069e+11,-6.42397e+14,2.63793e+18
1.66564e-14,-6.67424e-11,2.67437e-07,-0.00101444,3.83582,-14624.7,5.63037e+07,-2.18648e+11,8.5509e+14,-3.36251e+18
-2.7437e-14,1.0994e-10,-3.8346e-07,0.00136508,-4.95472,18305.4,-6.86979e+07,2.61235e+11,-1.00407e+15,3.89193e+18
3.82176e-14,-9.61811e-11,3.28384e-07,-0.00120158,4.52858,-17343.4,6.70827e+07,-2.61206e+11,1.02193e+15,-4.01231e+18
7.84517e-15,2.55215e-11,-1.59279e-07,0.000752489,-3.30138,13973.9,-5.78882e+07,2.36501e+11,-9.57389e+14,3.85204e+18
2.93544e-15,-1.17623e-11,1.04203e-07,-0.000588983,2.81794,-12495.4,5.32271e+07,-2.21505e+11,9.08597e+14,-3.69261e+18
-1.3716e-14,5.49602e-11,-2.20226e-07,0.000882446,-3.53597,14168.6,-5.67737e+07,2.27493e+11,-9.11564e+14,3.65264e+18
2.44966e-14,-9.81582e-11,3.36249e-07,-0.00117591,4.25399,-15841.9,6.03204e+07,-2.3348e+11,9.1453e+14,-3.61267e+18
-3.52773e-14,8.43989e-11,-2.81173e-07,0.0010124,-3.77055,14363.4,-5.56593e+07,2.18485e+11,-8.65739e+14,3.45324e+18
-1.07856e-14,-1.37394e-11,1.12068e-07,-0.000563313,2.54335,-10993.9,4.64648e+07,-1.93779e+11,8.01199e+14,-3.29297e+18
4.95185e-18,-1.98421e-14,-5.69916e-08,0.000399808,-2.11721,10031.8,-4.48496e+07,1.9375e+11,-8.19059e+14,3.41335e+18
1.07757e-14,-4.31781e-11,1.73015e-07,-0.000750456,3.23611,-13712.6,5.72438e+07,-2.36337e+11,9.68038e+14,-3.94277e+18
-2.15563e-14,8.6376e-11,-3.46109e-07,0.00132968,-5.09899,19686.2,-7.65852e+07,2.99916e+11,-1.18073e+15,4.66735e+18
3.23369e-14,-1.29574e-10,4.62132e-07,-0.00168032,6.21788,-23366.9,8.89793e+07,-3.42503e+11,1.32971e+15,-5.19677e+18
-4.31175e-14,1.15815e-10,-4.07056e-07,0.00151682,-5.79174,22404.9,-8.73642e+07,3.42474e+11,-1.34757e+15,5.31715e+18
-2.94534e-15,-4.51552e-11,2.37951e-07,-0.00106773,4.56454,-19035.4,7.81696e+07,-3.17769e+11,1.28303e+15,-5.15688e+18
-7.83526e-15,3.13959e-11,-1.82875e-07,0.000904222,-4.0811,17556.9,-7.35085e+07,3.02773e+11,-1.23424e+15,4.9974e+18
1.86159e-14,-7.45939e-11,2.98898e-07,-0.00119769,4.79913,-19230.1,7.70552e+07,-3.08761e+11,1.23715e+15,-4.95644e+18
-2.93965e-14,1.17792e-10,-4.14921e-07,0.00149115,-5.51715,20903.4,-8.06019e+07,3.1469e+11,-1.23925e+15,4.90866e+18
4.01771e-14,-1.04033e-10,3.59845e-07,-0.00132764,5.03371,-19424.9,7.58833e+07,-2.98946e+11,1.18446e+15,-4.71092e+18
5.88573e-15,3.3373e-11,-1.9074e-07,0.000878552,-3.80652,15998,-6.60562e+07,2.69806e+11,-1.09454e+15,4.42101e+18
4.89487e-15,-1.96138e-11,1.35664e-07,-0.000715047,3.32308,-14519.5,6.13376e+07,-2.54062e+11,1.03974e+15,-4.22321e+18
-1.56755e-14,6.28117e-11,-2.51687e-07,0.00100851,-4.0411,16192.7,-6.48843e+07,2.59992e+11,-1.04179e+15,4.17445e+18
2.64561e-14,-1.0601e-10,3.6771e-07,-0.00130197,4.75913,-17866,6.84309e+07,-2.65921e+11,1.04383e+15,-4.12568e+18
-3.72367e-14,9.22504e-11,-3.12634e-07,0.00113847,-4.27569,16387.5,-6.37123e+07,2.50177e+11,-9.89038e+14,3.92788e+18
-8.82612e-15,-2.15909e-11,1.43529e-07,-0.000689377,3.04849,-12960.6,5.38853e+07,-2.21037e+11,8.99119e+14,-3.63797e+18
-1.95448e-15,7.83162e-12,-8.84525e-08,0.000525871,-2.56505,11482,-4.91667e+07,2.05293e+11,-8.44327e+14,3.44023e+18
1.27351e-14,-5.10296e-11,2.04476e-07,-0.000819335,3.28308,-13155.3,5.27134e+07,-2.11223e+11,8.46428e+14,-3.39245e+18
-2.35157e-14,9.42275e-11,-3.20499e-07,0.0011128,-4.0011,14828.6,-5.626e+07,2.1721e+11,-8.49336e+14,3.35149e+18
3.42963e-14,-8.04682e-11,2.65422e-07,-0.000949292,3.51766,-13350,5.15989e+07,-2.02215e+11,8.00545e+14,-3.19201e+18
1.17665e-14,9.8087e-12,-9.63177e-08,0.000500202,-2.29047,9980.57,-4.24044e+07,1.77509e+11,-7.36005e+14,3.03174e+18
-9.85907e-16,3.95053e-12,4.12413e-08,-0.000336696,1.86433,-9018.49,4.07892e+07,-1.7748e+11,7.53865e+14,-3.15212e+18
-9.7947e-15,3.92474e-11,-1.57264e-07,0.000687345,-2.98322,12699.2,-5.31834e+07,2.20067e+11,-9.02844e+14,3.68154e+18
2.05753e-14,-8.24453e-11,3.30359e-07,-0.00126656,4.8461,-18672.9,7.25248e+07,-2.83646e+11,1.11554e+15,-4.40612e+18
-3.13559e-14,1.25643e-10,-4.46382e-07,0.00161721,-5.96499,22353.6,-8.49189e+07,3.26233e+11,-1.26452e+15,4.93554e+18
4.21365e-14,-1.11884e-10,3.91306e-07,-0.00145371,5.53885,-21391.5,8.33038e+07,-3.26204e+11,1.28238e+15,-5.05592e+18
3.9263e-15,4.12245e-11,-2.22201e-07,0.00100462,-4.31166,18022.1,-7.41092e+07,3.01499e+11,-1.21784e+15,4.89565e+18
6.85431e-15,-2.74652e-11,1.67124e-07,-0.00084111,3.82822,-16543.5,6.94481e+07,-2.86503e+11,1.16904e+15,-4.73623e+18
-1.76349e-14,7.06632e-11,-2.83148e-07,0.00113457,-4.54624,18216.8,-7.29948e+07,2.92491e+11,-1.17201e+15,4.69625e+18
2.84155e-14,-1.13861e-10,3.99171e-07,-0.00142804,5.26427,-19890.1,7.65415e+07,-2.98478e+11,1.17498e+15,-4.65628e+18
-3.91961e-14,1.00102e-10,-3.44094e-07,0.00126453,-4.78083,18411.5,-7.18804e+07,2.83482e+11,-1.12619e+15,4.49685e+18
-6.86669e-15,-2.94423e-11,1.7499e-07,-0.000815441,3.55363,-15042.1,6.26858e+07,-2.58777e+11,1.06165e+15,-4.33658e+18
-3.91392e-15,1.56831e-11,-1.19913e-07,0.000651935,-3.12749,14080,-6.10707e+07,2.58748e+11,-1.07951e+15,4.45696e+18
1.46945e-14,-5.8881e-11,2.35936e-07,-0.00100258,4.24638,-17760.7,7.34648e+07,-3.01335e+11,1.22848e+15,-4.98638e+18
-2.54751e-14,1.02079e-10,-4.09031e-07,0.0015818,-6.10926,23734.4,-9.28062e+07,3.64914e+11,-1.44118e+15,5.71096e+18
3.62557e-14,-1.45277e-10,5.25054e-07,-0.00193245,7.22816,-27415.1,1.052e+08,-4.07501e+11,1.59016e+15,-6.24038e+18
-4.70363e-14,1.31518e-10,-4.69978e-07,0.00176895,-6.80202,26453,-1.03585e+08,4.07472e+11,-1.60802e+15,6.36076e+18
9.73528e-16,-6.08581e-11,3.00873e-07,-0.00131986,5.57482,-23083.6,9.43907e+07,-3.82766e+11,1.54348e+15,-6.20049e+18
-1.17541e-14,4.70989e-11,-2.45796e-07,0.00115635,-5.09138,21605,-8.97296e+07,3.67771e+11,-1.49468e+15,6.04107e+18
2.25347e-14,-9.02968e-11,3.6182e-07,-0.00144981,5.8094,-23278.3,9.32763e+07,-3.73758e+11,1.49765e+15,-6.00115e+18
-3.33153e-14,1.33495e-10,-4.77843e-07,0.00174328,-6.52743,24951.6,-9.68229e+07,3.79746e+11,-1.50068e+15,5.96222e+18
4.4096e-14,-1.19735e-10,4.22766e-07,-0.00157977,6.04399,-23473,9.21619e+07,-3.64808e+11,1.45281e+15,-5.81153e+18
1.96686e-15,4.90759e-11,-2.53662e-07,0.00113068,-4.81679,20103.6,-8.30248e+07,3.40909e+11,-1.39508e+15,5.69634e+18
8.81374e-15,-3.53167e-11,1.98585e-07,-0.000967174,4.39065,-19198.9,8.20997e+07,-3.46006e+11,1.44339e+15,-5.97583e+18
-1.95943e-14,7.85146e-11,-3.14608e-07,0.00131782,-5.56685,23453.5,-9.81723e+07,4.07936e+11,-1.68348e+15,6.90591e+18
3.0375e-14,-1.21713e-10,4.87703e-07,-0.00195423,7.88789,-31893.7,1.28775e+08,-5.18646e+11,2.08345e+15,-8.35005e+18
-4.11556e-14,1.6491e-10,-6.60797e-07,0.00264782,-10.4952,41308.4,-1.62017e+08,6.34584e+11,-2.48507e+15,9.73612e+18
5.19362e-14,-2.08108e-10,8.33891e-07,-0.00322704,12.3581,-47224.6,1.80669e+08,-6.92922e+11,2.66557e+15,-1.0286e+19
-6.27168e-14,2.51306e-10,-8.92843e-07,0.00323474,-11.9313,44597.5,-1.68363e+08,6.40511e+11,-2.45189e+15,9.4344e+18
7.34974e-14,-1.8059e-10,6.09596e-07,-0.00221414,8.29976,-31651.9,1.22005e+08,-4.73684e+11,1.84866e+15,-7.24333e+18
2.94089e-14,-3.92707e-12,-9.82926e-08,0.000622372,-3.06616,13891.4,-6.04874e+07,2.57562e+11,-1.08151e+15,4.49878e+18
-1.86282e-14,7.46435e-11,-1.84954e-07,0.000398229,-0.56534,-945.765,1.41289e+07,-9.07932e+10,4.79204e+14,-2.31651e+18
7.84764e-15,-3.14455e-11,1.26002e-07,-0.000390521,0.992166,-1681.33,-1.88082e+06,3.91892e+10,-2.72444e+14,1.51198e+18
2.93296e-15,-1.17524e-11,4.70919e-08,-0.000188697,0.870711,-4292.28,2.12222e+07,-1.02768e+11,4.85138e+14,-2.23656e+18
-1.37136e-14,5.49503e-11,-2.20186e-07,0.000882287,-3.53533,14280.9,-5.82586e+07,2.39546e+11,-9.89856e+14,4.09992e+18
2.44942e-14,-9.81483e-11,3.9328e-07,-0.00157588,6.31454,-25302.4,1.01387e+08,-4.06257e+11,1.62787e+15,-6.5229e+18
-3.52748e-14,1.41346e-10,-5.66375e-07,0.00226947,-9.09376,36323.9,-1.44515e+08,5.72968e+11,-2.26589e+15,8.94588e+18
4.60554e-14,-1.84544e-10,7.39469e-07,-0.00296306,11.7584,-46312.5,1.81551e+08,-7.09747e+11,2.77061e+15,-1.08092e+19
-5.6836e-14,2.27742e-10,-9.12563e-07,0.00354227,-13.6213,52286.1,-2.00893e+08,7.73326e+11,-2.98331e+15,1.15338e+19
6.76166e-14,-2.7094e-10,9.71515e-07,-0.00354998,13.1944,-49659,1.88645e+08,-7.21721e+11,2.77655e+15,-1.07293e+19
-7.83972e-14,2.00224e-10,-6.88268e-07,0.00252938,-9.56293,36713.4,-1.42286e+08,5.54952e+11,-2.17424e+15,8.54708e+18
-2.4509e-14,-1.57065e-11,1.76965e-07,-0.000937611,4.32932,-18952.9,8.07689e+07,-3.3883e+11,1.40715e+15,-5.80357e+18
1.37284e-14,-5.50098e-11,1.06282e-07,-8.29904e-05,-0.697824,6007.27,-3.44104e+07,1.72061e+11,-8.04845e+14,3.62123e+18
-2.94782e-15,1.18119e-11,-4.73304e-08,7.52825e-05,0.270997,-3380.17,2.21623e+07,-1.20457e+11,5.9797e+14,-2.81474e+18
-7.83279e-15,3.1386e-11,-1.25764e-07,0.000503936,-2.13387,9353.79,-4.15037e+07,1.83921e+11,-8.08931e+14,3.52371e+18
1.86134e-14,-7.45839e-11,2.98858e-07,-0.00119753,4.79849,-19342.4,7.8425e+07,-3.19201e+11,1.30165e+15,-5.31044e+18
