0.0313794,0.0310727,0.030769,0.0304683,0.0301706,0.0298757,0.0295837,0.0292946,0.0290083,0.0287248,0.0284441,0.0281661,0.0278908,0.0276182,0.0273483,0.027081,0.0268164,0.0265543,0.0262948,0.0260378,0.0257833,0.0255313,0.0252818,0.0250347,0.02479,0.0245478,0.0243079,0.0240703,0.0238351,0.0236021,0.0233714,0.023143,0.0229169,0.0226929,0.0224711,0.0222515,0.022034,0.0218187,0.0216054,0.0213943,0.0211852,0.0209782,0.0207731,0.0205701,0.0203691,0.02017,0.0199729,0.0197777,0.0195844,0.019393,0.0192035,0.0190158,0.0188299,0.0186459,0.0184637,0.0182832,0.0181046,0.0179276,0.0177524,0.0175789,0.0174071,0.017237,0.0170685,0.0169017,0.0167365,0.016573,0.016411,0.0162506,0.0160918,0.0159345,0.0157788,0.0156246,0.0154719,0.0153207,0.0151709,0.0150227,0.0148759,0.0147305,0.0145865,0.014444,0.0143028,0.014163,0.0140246,0.0138875,0.0137518,0.0136174,0.0134843,0.0133525,0.013222,0.0130928,0.0129649,0.0128381,0.0127127,0.0125884,0.0124654,0.0123436,0.0122229,0.0121035,0.0119852,0.0118681
0.0345161,0.0341788,0.0338448,0.033514,0.0331865,0.0328621,0.032541,0.0322229,0.031908,0.0315962,0.0312874,0.0309816,0.0306788,0.030379,0.0300821,0.0297881,0.029497,0.0292087,0.0289232,0.0286406,0.0283607,0.0280835,0.027809,0.0275372,0.0272681,0.0270016,0.0267377,0.0264764,0.0262177,0.0259614,0.0257077,0.0254565,0.0252077,0.0249613,0.0247174,0.0244758,0.0242366,0.0239997,0.0237652,0.0235329,0.0233029,0.0230752,0.0228497,0.0226263,0.0224052,0.0221862,0.0219694,0.0217547,0.0215421,0.0213316,0.0211231,0.0209166,0.0207122,0.0205098,0.0203094,0.0201109,0.0199143,0.0197197,0.019527,0.0193361,0.0191472,0.01896,0.0187747,0.0185912,0.0184096,0.0182296,0.0180515,0.0178751,0.0177004,0.0175274,0.0173561,0.0171864,0.0170185,0.0168522,0.0166875,0.0165244,0.0163629,0.016203,0.0160446,0.0158878,0.0157325,0.0155788,0.0154265,0.0152757,0.0151265,0.0149786,0.0148322,0.0146873,0.0145437,0.0144016,0.0142609,0.0141215,0.0139835,0.0138468,0.0137115,0.0135775,0.0134448,0.0133134,0.0131833,0.0130544
0.0376525,0.0372846,0.0369202,0.0365594,0.0362021,0.0358482,0.0354979,0.035151,0.0348074,0.0344673,0.0341304,0.0337968,0.0334665,0.0331395,0.0328156,0.0324949,0.0321773,0.0318628,0.0315514,0.0312431,0.0309377,0.0306354,0.030336,0.0300395,0.0297459,0.0294552,0.0291673,0.0288823,0.0286,0.0283205,0.0280437,0.0277696,0.0274982,0.0272295,0.0269634,0.0266999,0.0264389,0.0261805,0.0259247,0.0256713,0.0254204,0.025172,0.024926,0.0246824,0.0244411,0.0242023,0.0239657,0.0237315,0.0234996,0.0232699,0.0230425,0.0228173,0.0225943,0.0223735,0.0221548,0.0219383,0.0217239,0.0215116,0.0213013,0.0210932,0.020887,0.0206829,0.0204808,0.0202806,0.0200824,0.0198861,0.0196918,0.0194993,0.0193087,0.01912,0.0189332,0.0187481,0.0185649,0.0183835,0.0182038,0.0180259,0.0178497,0.0176753,0.0175025,0.0173315,0.0171621,0.0169944,0.0168283,0.0166638,0.016501,0.0163397,0.01618,0.0160219,0.0158653,0.0157102,0.0155567,0.0154047,0.0152541,0.015105,0.0149574,0.0148112,0.0146665,0.0145231,0.0143812,0.0142407
0.0407886,0.04039,0.0399952,0.0396043,0.0392173,0.038834,0.0384545,0.0380787,0.0377065,0.037338,0.0369731,0.0366117,0.0362539,0.0358996,0.0355488,0.0352013,0.0348573,0.0345166,0.0341793,0.0338453,0.0335145,0.033187,0.0328626,0.0325414,0.0322234,0.0319085,0.0315966,0.0312878,0.0309821,0.0306793,0.0303794,0.0300825,0.0297885,0.0294974,0.0292091,0.0289237,0.028641,0.0283611,0.0280839,0.0278094,0.0275376,0.0272685,0.027002,0.0267381,0.0264768,0.026218,0.0259618,0.0257081,0.0254568,0.025208,0.0249617,0.0247177,0.0244762,0.0242369,0.0240001,0.0237655,0.0235333,0.0233033,0.0230755,0.02285,0.0226267,0.0224055,0.0221866,0.0219697,0.021755,0.0215424,0.0213319,0.0211234,0.020917,0.0207125,0.0205101,0.0203097,0.0201112,0.0199146,0.01972,0.0195273,0.0193364,0.0191474,0.0189603,0.018775,0.0185915,0.0184098,0.0182299,0.0180517,0.0178753,0.0177006,0.0175276,0.0173563,0.0171867,0.0170187,0.0168524,0.0166877,0.0165246,0.0163631,0.0162032,0.0160448,0.015888,0.0157328,0.015579,0.0154267
0.0439242,0.0434949,0.0430699,0.0426489,0.0422321,0.0418194,0.0414107,0.041006,0.0406052,0.0402084,0.0398154,0.0394263,0.039041,0.0386594,0.0382816,0.0379075,0.037537,0.0371701,0.0368069,0.0364471,0.0360909,0.0357382,0.0353889,0.0350431,0.0347006,0.0343615,0.0340256,0.0336931,0.0333638,0.0330377,0.0327149,0.0323951,0.0320785,0.031765,0.0314546,0.0311472,0.0308428,0.0305413,0.0302429,0.0299473,0.0296546,0.0293648,0.0290778,0.0287936,0.0285122,0.0282336,0.0279576,0.0276844,0.0274138,0.0271459,0.0268806,0.0266179,0.0263578,0.0261002,0.0258451,0.0255925,0.0253424,0.0250947,0.0248495,0.0246066,0.0243661,0.024128,0.0238922,0.0236587,0.0234275,0.0231985,0.0229718,0.0227473,0.022525,0.0223048,0.0220868,0.021871,0.0216572,0.0214456,0.021236,0.0210284,0.0208229,0.0206194,0.0204179,0.0202183,0.0200207,0.0198251,0.0196313,0.0194395,0.0192495,0.0190614,0.0188751,0.0186906,0.0185079,0.0183271,0.0181479,0.0179706,0.0177949,0.017621,0.0174488,0.0172783,0.0171094,0.0169422,0.0167766,0.0166127
0.0470594,0.0465995,0.0461441,0.0456931,0.0452465,0.0448043,0.0443665,0.0439329,0.0435035,0.0430783,0.0426573,0.0422404,0.0418276,0.0414188,0.041014,0.0406132,0.0402163,0.0398232,0.039434,0.0390486,0.038667,0.0382891,0.0379149,0.0375444,0.0371774,0.0368141,0.0364543,0.036098,0.0357452,0.0353959,0.03505,0.0347074,0.0343682,0.0340323,0.0336997,0.0333704,0.0330443,0.0327213,0.0324015,0.0320849,0.0317713,0.0314608,0.0311533,0.0308488,0.0305474,0.0302488,0.0299532,0.0296604,0.0293706,0.0290835,0.0287993,0.0285178,0.0282391,0.0279631,0.0276898,0.0274192,0.0271513,0.0268859,0.0266231,0.026363,0.0261053,0.0258502,0.0255975,0.0253474,0.0250996,0.0248543,0.0246114,0.0243709,0.0241327,0.0238969,0.0236633,0.0234321,0.0232031,0.0229763,0.0227517,0.0225294,0.0223092,0.0220912,0.0218753,0.0216615,0.0214498,0.0212401,0.0210326,0.020827,0.0206235,0.0204219,0.0202223,0.0200247,0.019829,0.0196352,0.0194433,0.0192533,0.0190651,0.0188788,0.0186943,0.0185116,0.0183307,0.0181515,0.0179741,0.0177985
0.0501942,0.0497036,0.0492179,0.0487368,0.0482605,0.0477889,0.0473218,0.0468593,0.0464014,0.0459479,0.0454988,0.0450542,0.0446138,0.0441778,0.0437461,0.0433185,0.0428952,0.042476,0.0420608,0.0416498,0.0412427,0.0408396,0.0404405,0.0400453,0.0396539,0.0392664,0.0388826,0.0385026,0.0381263,0.0377537,0.0373847,0.0370194,0.0366576,0.0362993,0.0359446,0.0355933,0.0352454,0.0349009,0.0345599,0.0342221,0.0338876,0.0335565,0.0332285,0.0329038,0.0325822,0.0322638,0.0319484,0.0316362,0.031327,0.0310208,0.0307177,0.0304175,0.0301202,0.0298258,0.0295343,0.0292457,0.0289599,0.0286768,0.0283966,0.0281191,0.0278442,0.0275721,0.0273027,0.0270358,0.0267716,0.02651,0.0262509,0.0259943,0.0257403,0.0254887,0.0252396,0.0249929,0.0247487,0.0245068,0.0242673,0.0240301,0.0237953,0.0235627,0.0233324,0.0231044,0.0228786,0.022655,0.0224336,0.0222143,0.0219972,0.0217823,0.0215694,0.0213586,0.0211498,0.0209431,0.0207385,0.0205358,0.0203351,0.0201363,0.0199395,0.0197447,0.0195517,0.0193606,0.0191714,0.018984
0.0533284,0.0528072,0.0522911,0.0517801,0.051274,0.0507729,0.0502767,0.0497854,0.0492988,0.048817,0.0483399,0.0478675,0.0473996,0.0469364,0.0464777,0.0460235,0.0455737,0.0451283,0.0446872,0.0442505,0.043818,0.0433898,0.0429657,0.0425458,0.04213,0.0417183,0.0413105,0.0409068,0.040507,0.0401111,0.0397191,0.0393309,0.0389466,0.0385659,0.038189,0.0378158,0.0374462,0.0370802,0.0367179,0.036359,0.0360037,0.0356518,0.0353034,0.0349583,0.0346167,0.0342784,0.0339434,0.0336116,0.0332831,0.0329579,0.0326358,0.0323168,0.032001,0.0316882,0.0313785,0.0310719,0.0307682,0.0304675,0.0301697,0.0298749,0.0295829,0.0292938,0.0290075,0.028724,0.0284433,0.0281653,0.02789,0.0276175,0.0273476,0.0270803,0.0268156,0.0265535,0.026294,0.0260371,0.0257826,0.0255306,0.0252811,0.025034,0.0247894,0.0245471,0.0243072,0.0240696,0.0238344,0.0236015,0.0233708,0.0231424,0.0229162,0.0226923,0.0224705,0.0222509,0.0220334,0.0218181,0.0216049,0.0213937,0.0211846,0.0209776,0.0207726,0.0205696,0.0203685,0.0201695
0.0564621,0.0559103,0.0553639,0.0548228,0.054287,0.0537565,0.0532311,0.0527109,0.0521957,0.0516856,0.0511805,0.0506803,0.050185,0.0496945,0.0492088,0.0487279,0.0482517,0.0477801,0.0473132,0.0468508,0.0463929,0.0459395,0.0454905,0.0450459,0.0446057,0.0441697,0.0437381,0.0433106,0.0428873,0.0424682,0.0420531,0.0416421,0.0412352,0.0408322,0.0404331,0.040038,0.0396467,0.0392592,0.0388755,0.0384956,0.0381193,0.0377468,0.0373779,0.0370126,0.0366509,0.0362927,0.035938,0.0355867,0.035239,0.0348946,0.0345535,0.0342158,0.0338814,0.0335503,0.0332224,0.0328977,0.0325762,0.0322578,0.0319426,0.0316304,0.0313213,0.0310152,0.0307121,0.0304119,0.0301147,0.0298204,0.0295289,0.0292403,0.0289546,0.0286716,0.0283914,0.0281139,0.0278391,0.0275671,0.0272977,0.0270309,0.0267667,0.0265051,0.0262461,0.0259896,0.0257356,0.025484,0.025235,0.0249884,0.0247441,0.0245023,0.0242628,0.0240257,0.0237909,0.0235584,0.0233282,0.0231002,0.0228744,0.0226509,0.0224295,0.0222103,0.0219932,0.0217783,0.0215654,0.0213547
0.0595953,0.0590129,0.0584361,0.057865,0.0572995,0.0567395,0.056185,0.0556359,0.0550921,0.0545537,0.0540206,0.0534926,0.0529698,0.0524521,0.0519395,0.0514319,0.0509292,0.0504315,0.0499386,0.0494506,0.0489673,0.0484887,0.0480148,0.0475456,0.0470809,0.0466208,0.0461652,0.045714,0.0452672,0.0448248,0.0443867,0.0439529,0.0435234,0.043098,0.0426768,0.0422597,0.0418467,0.0414377,0.0410328,0.0406317,0.0402346,0.0398414,0.039452,0.0390665,0.0386847,0.0383066,0.0379322,0.0375615,0.0371944,0.0368309,0.036471,0.0361145,0.0357616,0.0354121,0.035066,0.0347233,0.0343839,0.0340479,0.0337151,0.0333856,0.0330593,0.0327362,0.0324163,0.0320995,0.0317858,0.0314751,0.0311675,0.0308629,0.0305613,0.0302626,0.0299669,0.029674,0.029384,0.0290968,0.0288124,0.0285308,0.028252,0.0279759,0.0277025,0.0274317,0.0271637,0.0268982,0.0266353,0.026375,0.0261172,0.025862,0.0256092,0.0253589,0.0251111,0.0248657,0.0246227,0.024382,0.0241437,0.0239078,0.0236741,0.0234428,0.0232137,0.0229868,0.0227621,0.0225397
0.0627279,0.0621148,0.0615078,0.0609066,0.0603114,0.059722,0.0591383,0.0585603,0.057988,0.0574213,0.0568601,0.0563044,0.0557541,0.0552092,0.0546697,0.0541354,0.0536063,0.0530824,0.0525636,0.0520499,0.0515412,0.0510375,0.0505387,0.0500448,0.0495557,0.0490714,0.0485918,0.0481169,0.0476466,0.047181,0.0467199,0.0462633,0.0458111,0.0453634,0.0449201,0.0444811,0.0440463,0.0436159,0.0431896,0.0427675,0.0423495,0.0419357,0.0415258,0.04112,0.0407181,0.0403202,0.0399261,0.0395359,0.0391495,0.0387669,0.038388,0.0380128,0.0376413,0.0372735,0.0369092,0.0365485,0.0361913,0.0358376,0.0354873,0.0351405,0.0347971,0.034457,0.0341202,0.0337868,0.0334566,0.0331296,0.0328058,0.0324852,0.0321677,0.0318533,0.031542,0.0312338,0.0309285,0.0306263,0.0303269,0.0300305,0.0297371,0.0294464,0.0291586,0.0288737,0.0285915,0.0283121,0.0280354,0.0277614,0.0274901,0.0272214,0.0269554,0.0266919,0.026431,0.0261727,0.0259169,0.0256637,0.0254128,0.0251645,0.0249185,0.024675,0.0244339,0.0241951,0.0239586,0.0237244
0.0658598,0.0652162,0.0645788,0.0639477,0.0633227,0.0627038,0.062091,0.0614842,0.0608833,0.0602883,0.0596991,0.0591156,0.0585379,0.0579658,0.0573993,0.0568383,0.0562828,0.0557328,0.0551881,0.0546487,0.0541146,0.0535858,0.0530621,0.0525435,0.05203,0.0515215,0.0510179,0.0505193,0.0500256,0.0495367,0.0490526,0.0485732,0.0480985,0.0476284,0.0471629,0.046702,0.0462455,0.0457936,0.045346,0.0449029,0.044464,0.0440295,0.0435992,0.0431731,0.0427511,0.0423333,0.0419196,0.0415099,0.0411042,0.0407025,0.0403047,0.0399108,0.0395207,0.0391345,0.038752,0.0383733,0.0379983,0.0376269,0.0372592,0.036895,0.0365345,0.0361774,0.0358238,0.0354737,0.035127,0.0347837,0.0344438,0.0341072,0.0337738,0.0334438,0.0331169,0.0327933,0.0324728,0.0321554,0.0318411,0.03153,0.0312218,0.0309167,0.0306145,0.0303153,0.030019,0.0297257,0.0294351,0.0291475,0.0288626,0.0285805,0.0283012,0.0280246,0.0277507,0.0274795,0.027211,0.026945,0.0266817,0.0264209,0.0261627,0.025907,0.0256538,0.0254031,0.0251548,0.024909
0.0689911,0.0683169,0.0676492,0.0669881,0.0663334,0.0656851,0.0650431,0.0644075,0.063778,0.0631547,0.0625375,0.0619263,0.0613211,0.0607218,0.0601283,0.0595407,0.0589588,0.0583826,0.057812,0.057247,0.0566875,0.0561335,0.0555849,0.0550417,0.0545037,0.0539711,0.0534436,0.0529213,0.0524041,0.0518919,0.0513848,0.0508826,0.0503853,0.0498929,0.0494053,0.0489224,0.0484443,0.0479708,0.047502,0.0470378,0.0465781,0.0461229,0.0456721,0.0452257,0.0447837,0.0443461,0.0439127,0.0434835,0.0430585,0.0426377,0.042221,0.0418084,0.0413998,0.0409952,0.0405945,0.0401978,0.0398049,0.0394159,0.0390307,0.0386492,0.0382715,0.0378975,0.0375271,0.0371603,0.0367972,0.0364375,0.0360814,0.0357288,0.0353796,0.0350338,0.0346915,0.0343524,0.0340167,0.0336842,0.033355,0.033029,0.0327062,0.0323866,0.0320701,0.0317567,0.0314463,0.031139,0.0308346,0.0305333,0.0302349,0.0299394,0.0296468,0.0293571,0.0290701,0.028786,0.0285047,0.0282261,0.0279503,0.0276771,0.0274066,0.0271388,0.0268735,0.0266109,0.0263508,0.0260933
0.0721218,0.0714169,0.070719,0.0700278,0.0693434,0.0686657,0.0679946,0.0673301,0.0666721,0.0660205,0.0653753,0.0647363,0.0641037,0.0634772,0.0628568,0.0622425,0.0616342,0.0610318,0.0604354,0.0598447,0.0592598,0.0586807,0.0581072,0.0575393,0.056977,0.0564201,0.0558687,0.0553227,0.054782,0.0542466,0.0537165,0.0531915,0.0526716,0.0521569,0.0516471,0.0511424,0.0506426,0.0501476,0.0496575,0.0491722,0.0486917,0.0482158,0.0477446,0.0472779,0.0468159,0.0463584,0.0459053,0.0454567,0.0450124,0.0445725,0.0441369,0.0437055,0.0432784,0.0428554,0.0424366,0.0420218,0.0416112,0.0412045,0.0408018,0.040403,0.0400082,0.0396172,0.03923,0.0388466,0.0384669,0.038091,0.0377187,0.0373501,0.036985,0.0366236,0.0362657,0.0359112,0.0355603,0.0352127,0.0348686,0.0345278,0.0341904,0.0338562,0.0335253,0.0331977,0.0328732,0.032552,0.0322338,0.0319188,0.0316069,0.031298,0.0309921,0.0306892,0.0303893,0.0300923,0.0297982,0.029507,0.0292186,0.028933,0.0286503,0.0283702,0.028093,0.0278184,0.0275466,0.0272773
