0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00313845,0.00310763,0.00307711,0.00304688,0.00301696,0.00298733,0.00295799,0.00292894,0.00290018,0.00287169,0.00284349,0.00281556,0.00278791,0.00276053,0.00273342,0.00270657,0.00267999,0.00265367,0.00262761,0.0026018,0.00257625,0.00255095,0.0025259,0.00250109,0.00247653,0.0024522,0.00242812,0.00240427,0.00238066,0.00235728,0.00233413,0.0023112,0.0022885,0.00226603,0.00224377,0.00222174,0.00219992,0.00217831,0.00215692,0.00213573,0.00211476,0.00209399,0.00207342,0.00205306,0.00203289,0.00201293,0.00199316,0.00197358,0.0019542,0.00193501,0.001916,0.00189718,0.00187855,0.0018601,0.00184183,0.00182374,0.00180583,0.00178809,0.00177053,0.00175314,0.00173592,0.00171888,0.00170199,0.00168528,0.00166873,0.00165234,0.00163611,0.00162004,0.00160413,0.00158837,0.00157277,0.00155733,0.00154203,0.00152689,0.00151189,0.00149704,0.00148234,0.00146778,0.00145336,0.00143909,0.00142496,0.00141096,0.0013971,0.00138338,0.0013698,0.00135634,0.00134302,0.00132983,0.00131677,0.00130384,0.00129103,0.00127835,0.0012658,0.00125337,0.00124106,0.00122887,0.0012168,0.00120485,0.00119302,0.0011813
0.00627687,0.00621522,0.00615418,0.00609374,0.00603389,0.00597463,0.00591596,0.00585785,0.00580032,0.00574336,0.00568695,0.0056311,0.00557579,0.00552103,0.00546681,0.00541312,0.00535996,0.00530732,0.00525519,0.00520358,0.00515248,0.00510187,0.00505177,0.00500215,0.00495303,0.00490438,0.00485621,0.00480852,0.0047613,0.00471453,0.00466823,0.00462238,0.00457699,0.00453203,0.00448752,0.00444345,0.00439981,0.0043566,0.00431381,0.00427144,0.00422949,0.00418795,0.00414682,0.00410609,0.00406577,0.00402583,0.00398629,0.00394714,0.00390838,0.00386999,0.00383198,0.00379435,0.00375708,0.00372018,0.00368364,0.00364746,0.00361164,0.00357617,0.00354105,0.00350627,0.00347183,0.00343773,0.00340397,0.00337054,0.00333743,0.00330466,0.0032722,0.00324006,0.00320824,0.00317673,0.00314553,0.00311464,0.00308405,0.00305376,0.00302377,0.00299407,0.00296466,0.00293555,0.00290671,0.00287817,0.0028499,0.00282191,0.00279419,0.00276675,0.00273958,0.00271267,0.00268603,0.00265965,0.00263353,0.00260766,0.00258205,0.00255669,0.00253158,0.00250672,0.0024821,0.00245772,0.00243359,0.00240968,0.00238602,0.00236258
0.00941522,0.00932276,0.0092312,0.00914053,0.00905076,0.00896188,0.00887386,0.00878671,0.00870041,0.00861497,0.00853036,0.00844658,0.00836362,0.00828148,0.00820015,0.00811962,0.00803987,0.00796091,0.00788273,0.00780531,0.00772865,0.00765275,0.00757759,0.00750317,0.00742948,0.00735651,0.00728426,0.00721272,0.00714188,0.00707174,0.00700229,0.00693352,0.00686542,0.00679799,0.00673123,0.00666512,0.00659966,0.00653484,0.00647066,0.00640711,0.00634418,0.00628188,0.00622018,0.00615909,0.0060986,0.0060387,0.00597939,0.00592067,0.00586252,0.00580494,0.00574793,0.00569147,0.00563557,0.00558023,0.00552542,0.00547115,0.00541742,0.00536421,0.00531153,0.00525936,0.00520771,0.00515656,0.00510591,0.00505577,0.00500611,0.00495694,0.00490826,0.00486005,0.00481232,0.00476506,0.00471826,0.00467192,0.00462603,0.0045806,0.00453561,0.00449107,0.00444696,0.00440328,0.00436004,0.00431721,0.00427481,0.00423283,0.00419126,0.00415009,0.00410933,0.00406897,0.00402901,0.00398944,0.00395026,0.00391146,0.00387305,0.00383501,0.00379734,0.00376005,0.00372312,0.00368656,0.00365035,0.0036145,0.003579,0.00354385
0.0125535,0.0124302,0.0123081,0.0121872,0.0120675,0.011949,0.0118317,0.0117155,0.0116004,0.0114865,0.0113737,0.011262,0.0111514,0.0110419,0.0109334,0.010826,0.0107197,0.0106144,0.0105102,0.010407,0.0103047,0.0102035,0.0101033,0.0100041,0.00990586,0.00980857,0.00971224,0.00961685,0.0095224,0.00942888,0.00933628,0.00924458,0.00915379,0.00906389,0.00897487,0.00888673,0.00879945,0.00871302,0.00862745,0.00854272,0.00845882,0.00837574,0.00829348,0.00821202,0.00813137,0.00805151,0.00797243,0.00789413,0.0078166,0.00773983,0.00766381,0.00758854,0.00751401,0.00744022,0.00736714,0.00729479,0.00722314,0.0071522,0.00708195,0.0070124,0.00694353,0.00687533,0.00680781,0.00674094,0.00667474,0.00660918,0.00654427,0.00648,0.00641636,0.00635334,0.00629094,0.00622915,0.00616797,0.0061074,0.00604741,0.00598802,0.00592921,0.00587098,0.00581331,0.00575622,0.00569969,0.00564371,0.00558828,0.00553339,0.00547905,0.00542524,0.00537195,0.00531919,0.00526695,0.00521522,0.005164,0.00511329,0.00506307,0.00501334,0.0049641,0.00491535,0.00486708,0.00481927,0.00477194,0.00472508
0.0156916,0.0155375,0.0153849,0.0152338,0.0150842,0.0149361,0.0147894,0.0146441,0.0145003,0.0143579,0.0142169,0.0140773,0.013939,0.0138021,0.0136666,0.0135323,0.0133994,0.0132678,0.0131375,0.0130085,0.0128807,0.0127542,0.012629,0.012505,0.0123821,0.0122605,0.0121401,0.0120209,0.0119028,0.0117859,0.0116702,0.0115556,0.0114421,0.0113297,0.0112184,0.0111082,0.0109991,0.0108911,0.0107842,0.0106782,0.0105734,0.0104695,0.0103667,0.0102649,0.0101641,0.0100642,0.00996539,0.00986752,0.00977061,0.00967464,0.00957963,0.00948554,0.00939238,0.00930013,0.00920879,0.00911835,0.00902879,0.00894012,0.00885231,0.00876537,0.00867928,0.00859404,0.00850963,0.00842606,0.0083433,0.00826136,0.00818022,0.00809988,0.00802033,0.00794155,0.00786356,0.00778633,0.00770985,0.00763413,0.00755915,0.00748491,0.0074114,0.00733861,0.00726654,0.00719517,0.0071245,0.00705453,0.00698525,0.00691664,0.00684871,0.00678145,0.00671484,0.0066489,0.00658359,0.00651893,0.00645491,0.00639151,0.00632874,0.00626659,0.00620504,0.0061441,0.00608375,0.006024,0.00596484,0.00590626
0.0188296,0.0186447,0.0184616,0.0182803,0.0181007,0.017923,0.0177469,0.0175726,0.0174001,0.0172292,0.01706,0.0168924,0.0167265,0.0165622,0.0163996,0.0162385,0.016079,0.0159211,0.0157648,0.0156099,0.0154566,0.0153048,0.0151545,0.0150057,0.0148583,0.0147124,0.0145679,0.0144248,0.0142831,0.0141429,0.014004,0.0138664,0.0137302,0.0135954,0.0134619,0.0133296,0.0131987,0.0130691,0.0129408,0.0128137,0.0126878,0.0125632,0.0124398,0.0123176,0.0121967,0.0120769,0.0119583,0.0118408,0.0117245,0.0116094,0.0114953,0.0113824,0.0112706,0.01116,0.0110503,0.0109418,0.0108344,0.0107279,0.0106226,0.0105183,0.0104149,0.0103127,0.0102114,0.0101111,0.0100118,0.00991345,0.00981609,0.00971968,0.00962422,0.00952969,0.0094361,0.00934342,0.00925166,0.00916079,0.00907082,0.00898173,0.00889352,0.00880617,0.00871969,0.00863405,0.00854925,0.00846528,0.00838214,0.00829982,0.0082183,0.00813759,0.00805767,0.00797853,0.00790017,0.00782258,0.00774575,0.00766968,0.00759435,0.00751977,0.00744591,0.00737278,0.00730037,0.00722867,0.00715768,0.00708738
0.0219674,0.0217517,0.021538,0.0213265,0.0211171,0.0209097,0.0207043,0.020501,0.0202996,0.0201003,0.0199029,0.0197074,0.0195138,0.0193222,0.0191324,0.0189445,0.0187585,0.0185742,0.0183918,0.0182112,0.0180323,0.0178552,0.0176799,0.0175062,0.0173343,0.0171641,0.0169955,0.0168286,0.0166633,0.0164996,0.0163376,0.0161771,0.0160183,0.0158609,0.0157052,0.0155509,0.0153982,0.015247,0.0150972,0.0149489,0.0148021,0.0146567,0.0145128,0.0143703,0.0142291,0.0140894,0.013951,0.013814,0.0136783,0.013544,0.0134109,0.0132792,0.0131488,0.0130197,0.0128918,0.0127652,0.0126398,0.0125157,0.0123927,0.012271,0.0121505,0.0120312,0.011913,0.011796,0.0116802,0.0115654,0.0114519,0.0113394,0.011228,0.0111177,0.0110085,0.0109004,0.0107934,0.0106874,0.0105824,0.0104785,0.0103756,0.0102737,0.0101727,0.0100728,0.00997391,0.00987595,0.00977896,0.00968292,0.00958782,0.00949365,0.00940041,0.00930809,0.00921667,0.00912615,0.00903652,0.00894777,0.00885989,0.00877287,0.00868671,0.0086014,0.00851692,0.00843327,0.00835045,0.00826844
0.025105,0.0248584,0.0246143,0.0243726,0.0241332,0.0238962,0.0236615,0.0234291,0.023199,0.0229712,0.0227456,0.0225222,0.022301,0.022082,0.0218651,0.0216504,0.0214377,0.0212272,0.0210187,0.0208123,0.0206079,0.0204055,0.0202051,0.0200066,0.0198102,0.0196156,0.0194229,0.0192322,0.0190433,0.0188563,0.0186711,0.0184877,0.0183061,0.0181263,0.0179483,0.017772,0.0175975,0.0174247,0.0172535,0.0170841,0.0169163,0.0167502,0.0165856,0.0164228,0.0162615,0.0161017,0.0159436,0.015787,0.015632,0.0154784,0.0153264,0.0151759,0.0150268,0.0148793,0.0147331,0.0145884,0.0144451,0.0143033,0.0141628,0.0140237,0.013886,0.0137496,0.0136145,0.0134808,0.0133484,0.0132173,0.0130875,0.012959,0.0128317,0.0127057,0.0125809,0.0124573,0.012335,0.0122138,0.0120939,0.0119751,0.0118575,0.011741,0.0116257,0.0115115,0.0113985,0.0112865,0.0111757,0.0110659,0.0109572,0.0108496,0.0107431,0.0106376,0.0105331,0.0104296,0.0103272,0.0102258,0.0101253,0.0100259,0.00992743,0.00982993,0.00973338,0.00963779,0.00954313,0.00944941
0.0282423,0.027965,0.0276903,0.0274184,0.0271491,0.0268824,0.0266184,0.026357,0.0260982,0.0258418,0.025588,0.0253367,0.0250879,0.0248415,0.0245975,0.024356,0.0241168,0.0238799,0.0236454,0.0234132,0.0231832,0.0229555,0.0227301,0.0225068,0.0222858,0.0220669,0.0218502,0.0216356,0.0214231,0.0212127,0.0210044,0.0207981,0.0205938,0.0203916,0.0201913,0.019993,0.0197966,0.0196022,0.0194097,0.0192191,0.0190303,0.0188434,0.0186583,0.0184751,0.0182936,0.018114,0.0179361,0.0177599,0.0175855,0.0174128,0.0172417,0.0170724,0.0169047,0.0167387,0.0165743,0.0164115,0.0162503,0.0160907,0.0159327,0.0157762,0.0156213,0.0154678,0.0153159,0.0151655,0.0150166,0.0148691,0.014723,0.0145784,0.0144353,0.0142935,0.0141531,0.0140141,0.0138765,0.0137402,0.0136052,0.0134716,0.0133393,0.0132083,0.0130786,0.0129501,0.0128229,0.012697,0.0125723,0.0124488,0.0123265,0.0122055,0.0120856,0.0119669,0.0118494,0.011733,0.0116178,0.0115037,0.0113907,0.0112788,0.011168,0.0110584,0.0109498,0.0108422,0.0107357,0.0106303
